Facility ID,County Name Of Facility Location,Facility Name,Facility Type,Phone Number,Permit Type,Email Address,Location Address Line 1,Location City,Location State,Location Zip Code,Full Address ,Mailing Address Line 1,Mailing City,Mailing State,Mailing Zip Code
06000058,Avery,FREEDOM TRAIL 4-H AFTER SCHOOL PROGRAM,,(828) 733-8270,Four Star Center License,,6320 N US HWY 19,ELK PARK,NC,28622,,805  CRANBERRY STREET,NEWLAND,NC,28657
06000060,Avery,CROSSNORE 4-H AFTER SCHOOL PROGRAM,,(828) 733-8270,Four Star Center License,debra-buchanan-hughes@ncsu.edu,1000 WALT CLARK ROAD,CROSSNORE,NC,28657,,805 CRANBERRY STREET,NEWLAND,NC,28657
06000068,Avery,CHILDREN'S CASTLE,,(828) 733-2030,Five Star Center License,mitchellapril@rocketmail.com,1019 WALT CLARK ROAD,NEWLAND,NC,28657,,1019 WALT CLARK ROAD,NEWLAND,NC,28657
06000074,Avery,KINGDOM KIDS CHILDCARE CENTER,,(828) 737-0350,Four Star Center License,kingdomkidsnewland@yahoo.com,199 ELK STREET,NEWLAND,NC,28657,,PO BOX 627,NEWLAND,NC,28657
06000075,Avery,HIGH COUNTRY HEAD START CENTER,,(828) 733-1118,Five Star Center License,headstart@ccvn.com,129 ALLEN CIRCLE,CROSSNORE,NC,28616,,PO BOX 338,SPRUCE PINE,NC,28777
06000076,Avery,BANNER ELK PRE-KINDERGARTEN,,(828) 737-5700,Five Star Center License,reneebanner@averyschools.net,155 ORCHARD LANE,BANNER ELK,NC,28604,,,,,
06000077,Avery,BANNER ELK 4-H AFTER SCHOOL PROGRAM,,(828) 733-8270,Four Star Center License,debra_buchanan-hughes@ncsu.edu,155 ORCHARD LANE,BANNER ELK,NC,28604,,,,,
06000079,Avery,LITTLE FACES CHILDCARE,,(828) 898-2151,Four Star Center License,jjlittlefaces@yahoo.com,201 BANNER CREEK ROAD,BANNER ELK,NC,28604,,,,,
07000014,Beaufort,BEAUFORT COUNTY CHILD DEVELOPMENT,,(252) 946-1938,Five Star Center License,sbranch@bcdcsolutions.org,1109 RESPESS STREET,WASHINGTON,NC,27889,,,,,
07000029,Beaufort,CARE-O-WORLD ENRICHMENT CENTER,,(252) 975-2811,Five Star Center License,godleyw@careoworld.org,146 WHISPERING PINES ROAD,WASHINGTON,NC,27889,,,,,
07000083,Beaufort,PUNGO CHRISTIAN ACADEMY CHILD CARE CENTER,,(252) 943-2678,Four Star Center License,l.boyd@pungochristianacademy.com,983 WEST MAIN STREET,BELHAVEN,NC,27810,,,,,
07000097,Beaufort,KIDS KOLLEGE,,(252) 975-3555,Five Star Center License,kidskollege@ymail.com,1301 BRIDGE ST,WASHINGTON,NC,27889,,,,,
07000108,Beaufort,KID'S PLAY,,(252) 946-6073,Five Star Center License,irismobley@gmail.com,2280 WEST 5TH ST,WASHINGTON,NC,27889,,,,,
07000111,Beaufort,LIGHT OF THE WORLD CHILD CARE,,(252) 946-3176,Five Star Center License,nastasha1@suddenlink.net,711 BOSTON AVE,WASHINGTON,NC,27889,,,,,
07000121,Beaufort,TOTSLAND PRESCHOOL,,(252) 943-3980,Five Star Center License,vwhitney@embarqmail.com,644 WEST OLD COUNTY ROAD,BELHAVEN,NC,27810,,PO BOX 236,BELHAVEN,NC,27810
07000130,Beaufort,EASTERN ELEMENTARY PRESCHOOL,,(252) 946-1611,Five Star Center License,mdana@beaufort.k12.nc.us,947 HUDNELL STREET,WASHINGTON,NC,27889,,,,,
07000163,Beaufort,NORTHEAST ELEMENTARY PRESCHOOL,,(252) 943-6545,Five Star Center License,mclinksc@beaufort.k12.nc.us,21000 US HWY 264 EAST,PINETOWN,NC,27865,,,,,
07000167,Beaufort,CHOCOWINITY PRIMARY PRESCHOOL,,(252) 946-3881,Five Star Center License,avosburgh@beaufort.k12.nc.us,606 GRAY ROAD,CHOCOWINITY,NC,27817,,321 SMAW ROAD,WASHINGTON,NC,27889
07000185,Beaufort,UNITY CHRISTIAN ACADEMY,,(252) 946-5083,GS 110-106,info.ucawarriors@gmail.com,1501 HAW BRANCH CHURCH ROAD,CHOCOWINITY,NC,27817,,,,NC,
07000190,Beaufort,KIDS KORNER CHILDCARE,,(252) 322-5815,Four Star Center License,krazy4kids531@outlook.com,442 THIRD STREET,AURORA,NC,27806,,PO BOX 112,AURORA,NC,27806
07000214,Beaufort,FIRST UNITED METHODIST CHURCH CHILD CARE,,(252) 946-3311,GS 110-106,fumcw@embarqmail.com,304 WEST SECOND STREET,WASHINGTON,NC,27889,,,,,
07000221,Beaufort,CARE-O-WORLD EARLY LEARNING CENTER OF CHOCOWINITY,,(252) 946-5028,Five Star Center License,godleyw@careoworld.org,203 GRAY ROAD,CHOCOWINITY,NC,27817,,146 WHISPERING PINES ROAD,WASHINGTON,NC,27817
07000225,Beaufort,A NEW ADVENTURE,,(252) 940-4440,Four Star Center License,latisha@unifiedbh.com,148 AVON AVENUE,WASHINGTON,NC,27889,,PO BOX 563,WASHINGTON,NC,27889
07000228,Beaufort,RISING STARS LEARNING CENTER,,(252) 947-2002,Three Star Center License,tasha_biggs@hotmail.com,1035 EAST 6TH STREET,WASHINGTON,NC,27889,,,,NC,
07000235,Beaufort,"START RIGHT LEARNING CENTER, INC.",,(252) 940-0077,Four Star Center License,startrightlearningcenter@gmail.com,940 HUDNELL STREET,WASHINGTON,NC,27889,,2525 JAY CIRCLE,GREENVILLE,NC,27858
07000236,Beaufort,BEAUFORT HEAD START CENTER,,(252) 940-1282,Five Star Center License,zbest@eicinc.org,689 FLANDERS FILTER ROAD,WASHINGTON,NC,27889,,,,,
0755052,Beaufort,THE LEARNING CENTER,,(252) 946-2763,Five Star Center License,vkiz@hotmail.com,884 HWY 33 E,CHOCOWINITY,NC,27817,,P O BOX 342,CHOCOWINITY,NC,27817
08000009,Bertie,CHARITY'S EDUCATIONAL CENTER,,(252) 345-1004,GS 110-106,cdorothy57@gmail.com,1834 NC HWY 305,AULANDER,NC,27805,,PO BOX 460,AULANDER,NC,27805
08000019,Bertie,WEST BERTIE HEAD START,,(252) 344-2433,Five Star Center License,eg@nc-cada.org,3734 B GOVERNORS RD,KELFORD,NC,27847,,PO BOX 530,RICH SQUARE,NC,27869
08000021,Bertie,WINDSOR JUMPIN' JACKS CHILD CARE CENTER,,(252) 794-3337,Five Star Center License,jumpinjacksccc@yahoo.com,310 A WEST GRANVILLE STREET,WINDSOR,NC,27983,,,,,
08000071,Bertie,AFTERSCHOOL B.E.L.L.S.,,(252) 794-9709,Five Star Center License,jumpinjacksccc@yahoo.com,106 NORTH QUEEN STREET,WINDSOR,NC,27983,,,,,
08000084,Bertie,ASKEWVILLE PRE-SCHOOL,,(252) 794-2260,Five Star Center License,twoolard@bertie.k12.nc.us,121 E ASKEWVILLE STREET,WINDSOR,NC,27983,,,,NC,
08000085,Bertie,REHOBOTH II,,(252) 332-2176,Four Star Center License,tqmelendez@gmail.com,126 HWY 42,COLERAIN,NC,27910,,P O BOX 57,AHOSKIE,NC,27924
08000088,Bertie,WEST BERTIE ELEMENTARY SCHOOL PRE K,,(252) 344-7621,Five Star Center License,twoolard@bertie.k12.nc.us,3734 GOVERNORS ROAD,KELFORD,NC,27847,,,,NC,
08000090,Bertie,COLERAIN ELEMENTARY SCHOOL PRE-K,,(252) 356-4714,Five Star Center License,cmizelle@bertie.k12.nc.us,202 NORTH ACADEMY STREET,COLERAIN,NC,27924,,,,,
08000092,Bertie,DEE & TEE PRECIOUS ANGELS ACADEMY,,(252) 348-3000,Four Star Center License,yellebelly17@gmail.com,108 SOUTH MAIN STREET,LEWISTON,NC,27849,,P O BOX 343,LEWISTON,NC,27849
08000095,Bertie,WINDSOR HEAD START,,(252) 794-5519,Five Star Center License,ssurface@nc-cada.org,191 COOPER HILL ROAD,WINDSOR,NC,27983,,POST OFFICE BOX 530,RICH SQUARE,NC,27869
08000099,Bertie,JOLLY JACKS EARLY LEARNING CENTER,,(252) 287-6825,Temporary License,ja2moo@aol.com,643C MOORE ROAD,KELFORD,NC,27847,,643B MOORE ROAD,KELFORD,NC,27847
0855020,Bertie,KIDDIE WORLD CHILD DEVELOPMENT CENTER,,(252) 794-3967,Four Star Center License,kiddieworld@schoollink.net,548 US HWY 17/13 SOUTH,WINDSOR,NC,27983,,P O  BOX 696,WINDSOR,NC,27983
09000028,Bladen,TEDDY AND FRIENDS CHILD DEVELOPMENT CENTER,,(910) 862-6663,Three Star Center License,,6824 ALBERT STREET,DUBLIN,NC,28332,,PO BOX 428,DUBLIN,NC,28332
09000035,Bladen,LOVING HANDS CHILD CARE CENTER,,(910) 863-4028,GS 110-106,,600 MLK DRIVE,BLADENBORO,NC,28320,,P O BOX 74,BLADENBORO,NC,28320
09000040,Bladen,CHILD CARE NETWORK #86 INC.,,(910) 872-0000,Five Star Center License,cni86@cnikids.com,500 MERCER MILL RD,ELIZABETHTOWN,NC,28337,,,,,
09000067,Bladen,RICHARDSON CHILD CARE CENTER,,(910) 862-8303,Four Star Center License,srich11@embarqmail.com,19304 NC HWY 87W,TARHEEL,NC,28392,,,,,
09000085,Bladen,BLADEN LAKES PRIMARY SCHOOL PRE-KINDERGARTEN,,(910) 588-4606,Five Star Center License,rsroberts@bladen.k12.nc.us,9554 JOHNSONTOWN ROAD,ELIZABETHTOWN,NC,28337,,,,,
09000086,Bladen,DUBLIN PRIMARY PRESCHOOL PROGRAM,,(910) 862-2202,Five Star Center License,hscheshire@bladen.k12.nc.us,7048 ALBERT STREET,DUBLIN,NC,28332,,P O BOX 307,DUBLIN,NC,28332
09000088,Bladen,PLAIN VIEW PRIMARY PREK,,(910) 862-2371,Five Star Center License,dbbelle@bladen.k12.nc.us,1963 CHICKEN FOOT  ROAD,TAR HEEL,NC,28392,,,,,
09000089,Bladen,BLADENBORO PRIMARY PRE K,,(910) 863-3387,Five Star Center License,dwguyton@bladen.k12.nc.us,312 WHITEVILLE ROAD,BLADENBORO,NC,28320,,,,,
09000090,Bladen,BOOKER T. WASHINGTON PRIMARY PRE K,,(910) 647-4161,Five Star Center License,cbkelly@bladen.k12.nc.us,66 BOOKER T WASHINGTON SCH RD,CLARKTON,NC,28433,,,,,
09000091,Bladen,ELIZABETHTOWN PRIMARY PRE K,,(910) 862-3380,Five Star Center License,sglewis@bladen.k12.nc.us,301 MERCER MILL ROAD,ELIZABETHTOWN,NC,28337,,P O BOX 2649,ELIZABETHTOWN,NC,28337
09000102,Bladen,EARLY BIRD DAY CARE,,(910) 588-4509,Three Star Center License,earlybirdhelen@yahoo.com,7300 OLD FAYETTEVILLE ROAD,GARLAND,NC,28441,,,,,
09000108,Bladen,"LITTLE HANDS DAYCARE, INC.",,(910) 648-4249,Four Star Center License,littlehands@intrstar.net,1695 BUTLER MILL ROAD,BLADENBORO,NC,28320,,,,,
09000117,Bladen,BLADEN COUNTY CENTER,,(910) 669-2073,Five Star Center License,ccobb@ecmhsp.org,10016 HWY 210 E,HARRELLS,NC,28444,,10016 HWY 210 E,IVANHOE,NC,28447
09000122,Bladen,DUBLIN FIRST BAPTIST CHILD DEVELOPMENT CENTER,,(910) 862-2246,GS 110-106,dunlinfbc@embarqmail.com,7275 ALBERT STREET,DUBLIN,NC,28332,,PO BOX 187,DUBLIN,NC,28332
09000140,Bladen,GROWING FOOTPRINTS CHILDCARE LLC,,(910) 874-4476,Three Star Center License,,2725 US HIGHWAY 701 NORTH,ELIZABETHTOWN,NC,28337,,,,NC,
09000141,Bladen,KIDZ-N-MOTION,,(910) 872-4021,Four Star Center License,immcelve@aggies.ncat.edu,303 SOUTH MOREHEAD STREET,ELIZABETHTOWN,NC,28337,,POST OFFICE BOX 502,ELIZABETHTOWN,NC,28337
09000144,Bladen,ELIZABETHTOWN CHRISTIAN EDUCATIONAL MINISTRIES,,(910) 862-3427,GS 110-106,,1800 WEST BROAD STREET,ELIZABETHTOWN,NC,28337,,,,,
09000147,Bladen,ANCHOR ACADEMY,,(910) 863-3582,GS 110-106,chatmac@intrstar.net,103 CHESTNUT STREET,BLADENBORO,NC,28320,,PO BOX 625,BLADENBORO,NC,28320
0955012,Bladen,ELIZABETHTOWN HEAD START CENTER,,(910) 862-3880,Four Star Center License,,601 DAVID STREET,ELIZABETHTOWN,NC,28337,,PO BOX 1025,LUMBERTON,NC,28359
0955025,Bladen,BALTIMORE HEAD START CENTER,,(910) 669-2536,Four Star Center License,,2100 ELWELL FERRY ROAD,COUNCIL,NC,28434,,PO BOX 1025,LUMBERTON,NC,28359
0955027,Bladen,SUNSHINE CORNER,,(910) 862-4091,Three Star Center License,shalawoodscox@hotmail.com,209 GREY MOSS LANE,ELIZABETHTOWN,NC,28337,,,,,
0955028,Bladen,MISS DEBBIE'S KIDS ACADEMY,,(910) 647-0651,Three Star Center License,,10578 SOUTH COLLEGE ST,CLARKTON,NC,28433,,P O  BOX 746,CLARKTON,NC,28433
0955035,Bladen,WACCAMAW SIOUAN DAY CARE,,(910) 655-4818,Three Star Center License,,7263 OLD LAKE ROAD,BOLTON,NC,28423,,P  O  BOX 69,BOLTON,NC,28423
0955037,Bladen,BIG BIRD DAY CARE CENTER,,(910) 648-2138,Five Star Center License,edrissawright@yahoo.com,279 WRIGHT RD,BLADENBORO,NC,28320,,,,NC,
10000012,Brunswick,PINEY GROVE HEAD START CENTER,,(910) 253-8155,Five Star Center License,pineygrovehsc@scfsnc.org,71 N  PINEY GROVE RD,BOLIVIA,NC,28422,,,,,
10000026,Brunswick,RAINBOW VIP LEARNING STATION,,(910) 842-5400,Three Star Center License,,1269  CEDAR GROVE ROAD,SUPPLY,NC,28462,,,,,
10000048,Brunswick,LITTLE SANDPIPER'S LEARNING CENTER,,(910) 754-3113,Five Star Center License,littlesandpipers@atmc.net,972 OLD OCEAN HWY,BOLIVIA,NC,28422,,P O BOX 749,SUPPLY,NC,28462
10000056,Brunswick,"CUDDLE BEARS CHILD CARE, INC",,(910) 842-8162,Five Star Center License,melissa-wilson@live.com,948 SABBATH HOME ROAD SW,SUPPLY,NC,28462,,,,,
10000073,Brunswick,EARTH ANGELS EDUCATIONAL CENTER,,(910) 754-2072,Five Star Center License,dayna.rs@thevillagecampus.org,720 WHITEVILLE ROAD NW,SHALLOTTE,NC,28470,,P O  BOX 2407,SHALLOTTE,NC,28459
10000093,Brunswick,CHILDCARE NETWORK #84,,(910) 383-3066,Five Star Center License,cni84@childcarenetwork.com,787 VIILLAGE ROAD,LELAND,NC,28451,,,,NC,
10000110,Brunswick,CHILDCARE NETWORK # 85,,(910) 457-0585,Five Star Center License,cni85@childcarenetwork.com,802 E LEONARD STREET,SOUTHPORT,NC,28461,,,,,
10000144,Brunswick,"L & L MONTESSORI SCHOOL, INC",,(910) 454-7344,Three Star Center License,landlmontessori@gmail.com,4150 VANESSA DR,SOUTHPORT,NC,28461,,,,,
10000162,Brunswick,LELAND CHRISTIAN ACADEMY,,(910) 371-0688,GS 110-106,jbarbee@lelandchristian.org,517 VILLAGE ROAD,LELAND,NC,28451,,,,NC,
10000163,Brunswick,KIDS WORLD ACADEMY I,,(910) 363-4612,Four Star Center License,kidsworldcaswell@yahoo.com,713 CASWELL AVENUE,SOUTHPORT,NC,28461,,PO BOX 10156,SOUTHPORT,NC,28461
10000180,Brunswick,ALL ABOUT KIDS DAYCARE,,(910) 253-9700,Three Star Center License,allaboutkids@atmc.net,925 GREEN LEWIS ROAD  SE,BOLIVIA,NC,28422,,,,,
10000199,Brunswick,GREAT BEGINNINGS CHILD DEVELOPMENT CENTER,,(910) 383-0047,Four Star Center License,miller240@aol.com,1448 RIVER ROAD,WINNABOW,NC,28479,,,,,
10000201,Brunswick,SOUTHEASTERN CHRISTIAN ACADEMY,,(910) 754-4809,GS 110-106,kim@hpwc.org,19 SW RED BUG ROAD,SHALLOTTE,NC,28470,,PO BOX 2328,SHALLOTTE,NC,28459
10000215,Brunswick,"SPECNINE, INC.",,(910) 383-2203,Prov License,spec9@speckids.com,111 THOMAS GARST LANE,LELAND,NC,28451,,,,,
10000230,Brunswick,TINY TOTS,,(910) 575-3100,Five Star Center License,tinytotsnc@atmc.net,270 UNION SCHOOL ROAD,SHALLOTTE,NC,28470,,,,,
10000238,Brunswick,KIDS WORLD ACADEMY II,,(910) 363-4161,Five Star Center License,kidsworldcaswell@yahoo.com,4833 GINA STREET,SOUTHPORT,NC,28461,,POST OFFICE BOX 10156,SOUTHPORT,NC,28461
10000254,Brunswick,TINY TREASURES ACADEMY,,(910) 579-1104,Four Star Center License,juljam@atmc.net,1371 THOMASBORO ROAD,CALABASH,NC,28467,,POST OFFICE BOX 3252,SHALLOTTE,NC,28459
10000259,Brunswick,KIDS WORLD ACADEMY III,,(910) 228-5236,Five Star Center License,jocktt@bellsouth.net,9272 POST OFFICE ROAD,LELAND,NC,28451,,POST OFFICE BOX 10156,SOUTHPORT,NC,28461
10000285,Brunswick,THE KIDS CONNECTION,,(910) 754-9420,Four Star Center License,almt05@hotmail.com,4929 OLD SHALLOTTE ROAD,SHALLOTTE,NC,28470,,PO BOX 475,SHALLOTTE,NC,28459
10000286,Brunswick,LONG BEACH ACADEMY INC.,,(910) 457-0092,Three Star Center License,longbeachadademy9113@gmail.com,4130 VANESSA DRIVE UNIT C,SOUTHPORT,NC,28461,,,,,
1055044,Brunswick,LONGWOOD HEAD START CENTER,,(910) 287-3637,Five Star Center License,longwoodhsc@scfsnc.org,7360 MT ZION CHURCH ROAD,LONGWOOD,NC,28452,,P  O  BOX 98,LONGWOOD,NC,28452
1055054,Brunswick,"FOR KIDS ONLY CHILD DEVELOPMENT CENTER, INC.",,(910) 754-7777,Five Star Center License,forkidsolny5054@gmail.com,344 MULBERRY ROAD,SHALLOTTE,NC,28459,,P O  BOX 2991,SHALLOTTE,NC,28459
11000071,Buncombe,SALV. ARMY BOYS & GIRLS CLUB,,(828) 255-0266,GS 110-106,haley.shealy@uss.salvationarmy.org,750 HAYWOOD ROAD,ASHEVILLE,NC,28806,,,,NC,
11000085,Buncombe,WEST ASHEVILLE BAPTIST EARLY LEARNING CENTER,,(828) 253-3356,Four Star Center License,swilke@westashevillebaptist.org,926 HAYWOOD ROAD,ASHEVILLE,NC,28806,,,,,
11000087,Buncombe,ASHEVILLE CITY SCHOOLS PRESCHOOL,,(828) 350-2900,Five Star Center License,dawn.meskil@acsgmail.ne,441 HAYWOOD RD,ASHEVILLE,NC,28806,,,,,
11000138,Buncombe,SHALOM CHILDREN'S CENTER,,(828) 253-0701,Five Star Center License,Kate@jcc-asheville.org,236 CHARLOTTE STREET,ASHEVILLE,NC,28801,,,,,
11000145,Buncombe,"MONTESSORI LEARNING CENTER OF ASHEVILLE, INC.",,(828) 259-9880,Four Star Center License,office.mlcasheville@gmail.com,1 SCHOOL RD,ASHEVILLE,NC,28806,,,,,
11000158,Buncombe,KALEIDOSCOPE CHILD CARE CENTER,,(828) 658-3119,Three Star Center License,keaneu11@aol.com,152 WEAVERVILLE HWY,ASHEVILLE,NC,28804,,,,NC,
11000317,Buncombe,LIL' LAMBS CHILD CARE,,(828) 254-1143,Four Star Center License,lillambscc@yahoo.com,871 RIVERSIDE DRIVE,ASHEVILLE,NC,28804,,,,,
11000357,Buncombe,RAINBOW MOUNTAIN CHILDREN'S SCHOOL,,(828) 258-9264,Five Star Center License,jessica.redford@rainbowlearning.org,574 HAYWOOD RD,ASHEVILLE,NC,28806,,,,NC,
11000377,Buncombe,THE LONNIE D BURTON CHILD DEVELOPMENT CTR,,(828) 252-2495,Five Star Center License,terri.bowers@communityactionopportunities.org,133 LIVINGSTON ST,ASHEVILLE,NC,28801,,25 GASTON ST,ASHEVILLE,NC,28801
11000385,Buncombe,SAND HILL-VENABLE ELEMENTARY HEAD START,,(828) 253-2791,Five Star Center License,terri.bowers@communityactionopportunities.org,154 SAND HILL SCHOOL RD,ASHEVILLE,NC,28806,,25 GASTON ST,ASHEVILLE,NC,28801
11000389,Buncombe,LEICESTER ELEMENTARY SCHOOL HEADSTART,,(828) 252-2495,Five Star Center License,terri.bowers@communityactionopportunities.org,31 GILBERT ROAD,LEICESTER,NC,28748,,25 GASTON STREET,ASHEVILLE,NC,28801
11000390,Buncombe,WW ESTES ELEMENTARY SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,shawn.wolff@communityactionopportunities.org,275 OVERLOOK RD,ASHEVILLE,NC,28803,,25 GASTON STREET,ASHEVILLE,NC,28801
11000391,Buncombe,FAIRVIEW ELEMENTARY SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,lorraine.riddle@communityactionopportunities.org,1355 CHARLOTTE HIGHWAY,FAIRVIEW,NC,28730,,25 GASTON STREET,ASHEVILLE,NC,28801
11000394,Buncombe,BARNARDSVILLE SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,lorraine.riddle@communityactionopportunities.org,20 HILLCREST DR,BARNARDSVILLE,NC,28709,,25 GASTON STREET,ASHEVILLE,NC,28801
11000395,Buncombe,W D WILLIAMS ELEMENTARY HEAD START,,(828) 252-2495,Five Star Center License,shawn.wolff@communityactionopportunities.org,161 BEE TREE RD,SWANNANOA,NC,28778,,25 GASTON STREET,ASHEVILLE,NC,28801
11000397,Buncombe,NORTH BUNCOMBE ELEMENTARY SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,lorraine.riddle@communityactionopportunities.org,251 FLAT CREEK CHURCH RD,WEAVERVILLE,NC,28787,,25 GASTON ST,ASHEVILLE,NC,28801
11000405,Buncombe,YWCA OF ASHEVILLE EARLY LEARNING PROGRAM,,(828) 254-7206,Five Star Center License,Wanda.harris@ywcaofasheville.org,185 S FRENCH BROAD AVE,ASHEVILLE,NC,28801,,,,,
11000421,Buncombe,KIDS KOUNTRY KLUB HOUSE,,(828) 684-9170,Three Star Center License,mstipton@bellsouth.net,2251 HENDERSONVILLE RD,ARDEN,NC,28704,,PO BOX 1456,ARDEN,NC,28704
11000442,Buncombe,CROSSROADS CHILDREN'S CENTER,,(828) 254-8728,GS 110-106,krivers@crossroadsag.org,20 SOUTH BEAR CREEK ROAD,ASHEVILLE,NC,28806,,,,,
11000456,Buncombe,VERNER,,(828) 298-0808,Five Star Center License,ctucker@verneremail.org,2586 RICEVILLE RD,ASHEVILLE,NC,28805,,,,,
11000474,Buncombe,CANDLER ELEMENTARY SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,terri.bowers@communityactionopportunities.org,121 CANDLER SCHOOL RD,CANDLER,NC,28715,,25 GASTON ST,ASHEVILLE,NC,28801
11000498,Buncombe,ASHEVILLE MONTESSORI SCHOOL,,(828) 254-6014,One Star Center License,nan.steve@frontier.com,15 JULIA ST,ASHEVILLE,NC,28801,,,,NC,
11000502,Buncombe,BLUE RIDGE MONTESSORI SCHOOL,,(828) 281-0505,One Star Center License,blueridgemontessori@yahoo.com,38 SYCAMORE RD,ASHEVILLE,NC,28804,,,,,
11000510,Buncombe,BILTMORE ACADEMY CHILD CARE CENTER,,(828) 274-9092,Four Star Center License,biltmoreacademy@yahoo.com,1594 HENDERSONVILLE ROAD,ASHEVILLE,NC,28803,,,,,
11000514,Buncombe,BLACK MOUNTAIN PRIMARY SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,shawn.wolff@communityactionopportunities.org,301 EAST STATE ST,BLACK MOUNTAIN,NC,28711,,25 GASTON STREET,ASHEVILLE,NC,28801
11000519,Buncombe,MIMI'S PLACE CHILDCARE,,(828) 254-4411,Three Star Center License,alunsford29@gmail.com,89  MCKINNISH COVE ROAD,ASHEVILLE,NC,28806,,,,,
11000523,Buncombe,KATHY'S KIDDIELAND,,(828) 686-4079,Three Star Center License,ktolar@charter.net,18 PATTON CEMETARY ROAD,SWANNANOA,NC,28778,,,,,
11000532,Buncombe,CHARLES C BELL ELEMENTARY HEAD START,,(828) 252-2495,Five Star Center License,shawn.wolff@communityactionopportunities.org,90 MAPLE SPRINGS,ASHEVILLE,NC,28805,,25 GASTON STREET,ASHEVILLE,NC,28801
11000533,Buncombe,VERNER-WEST,,(828) 670-7300,Five Star Center License,hguyer@verneremail.org,89 OLD CANDLER TOWN ROAD,CANDLER,NC,28715,,2586 RICEVILLE ROAD,ASHEVILLE,NC,28805
11000535,Buncombe,HIS KID'S CHILD CARE,,(828) 658-8964,GS 110-106,mthompson@providenceasheville.com,48 WOODLAND HILLS ROAD,ASHEVILLE,NC,28804,,,,,
11000545,Buncombe,HOMINY CHILD CARE,,(828) 667-4542,Three Star Center License,directorhominybaptist@gmail.com,135 CANDLER SCHOOL ROAD,CANDLER,NC,28715,,,,,
11000547,Buncombe,WEAVERVILLE PRIMARY SCHOOL HEAD START,,(828) 252-2495,Five Star Center License,lorraine.metcalf@communityactionopportunities.org,39 SOUTH MAIN ST,WEAVERVILLE,NC,28787,,25 GASTON ST,ASHEVILLE,NC,28801
11000555,Buncombe,HAW CREEK ELEMENTARY SCHOOL HEAD START,,(828) 299-0810,Five Star Center License,shawn.wolff@communityactionopportunities.org,21 TRINITY CHAPEL RD,ASHEVILLE,NC,28805,,25 GASTON STREET,ASHEVILLE,NC,28801
11000587,Buncombe,"REGENT PARK EARLY CHILDHOOD DEVELOPMENT CENTER, IN",,(828) 252-2424,Five Star Center License,info@rpbaby.com,20 REGENT PARK,ASHEVILLE,NC,28806,,,,,
11000599,Buncombe,GLEN ARDEN ELEMENTARY HEAD START,,(828) 252-2495,Five Star Center License,swolff@communityactionopportunities.org,50 PINEHURST CIRCLE,ARDEN,NC,28704,,25 GASTON STREET,ASHEVILLE,NC,28801
11000614,Buncombe,CHILDREN AND FRIENDS ENRICHMENT CENTER,,(828) 669-6617,Five Star Center License,Director@childrenandfriends.com,3126 US HWY 70,BLACK MOUNTAIN,NC,28711,,,,,
11000627,Buncombe,"BUILDING BLOCKS CHILD CARE CENTER, INC.",,(828) 252-5595,Three Star Center License,m.plemmons@aol.com,8 WEST SIDE DRIVE,ASHEVILLE,NC,28806,,,,NC,
11000636,Buncombe,JUST KIDS AFTER SCHOOL ENRICHMENT PROGRAM,,(828) 253-0701,Five Star Center License,Seth@jcc-asheville.org,236 CHARLOTTE STREET,ASHEVILLE,NC,28801,,,,,
11000642,Buncombe,ASHEVILLE'S CASA DEI BAMBINI,,(828) 712-5492,One Star Center License,laborday@charter.net,818 HAYWOOD ROAD,ASHEVILLE,NC,28806,,,,,
11000667,Buncombe,YMCA W.D. WILLIAMS AFTERSCHOOL,,(828) 210-2275,Three Star Center License,astrickland@ymcawnc.org,161 BEE TREE ROAD,SWANNANOA,NC,28778,,53 ASHELAND AVENUE SUITE 102 A,ASHEVILLE,NC,28801
11000668,Buncombe,YMCA AVERY'S CREEK AFTERSCHOOL,,(828) 210-2273,Three Star Center License,astrickland@ymcawnc.org,15 PARK SOUTH  BOULEVARD,ARDEN,NC,28704,,53 ASHELAND AVENUE SUITE 102 A,ASHEVILLE,NC,28801
11000669,Buncombe,YMCA CANDLER AFTERSCHOOL,,(828) 210-2273,Three Star Center License,astrickland@ymcawnc.org,121 CANDLER SCHOOL ROAD,CANDLER,NC,28715,,53 ASHELAND AVENUE SUITE 102 A,ASHEVILLE,NC,28801
11000671,Buncombe,YMCA FAIRVIEW AFTERSCHOOL,,(828) 210-2273,Three Star Center License,astrickland@ymcawnc.org,1355 CHARLOTTE HIGHWAY,FAIRVIEW,NC,28730,,53 ASHELAND AVENUE SUITE 102 A,ASHEVILLE,NC,28801
11000672,Buncombe,YMCA GLEN ARDEN AFTERSCHOOL,,(828) 210-2273,Four Star Center License,astrickland@ymcawnc.org,50 PINEHURST CIRCLE,ARDEN,NC,28704,,53 ASHELAND AVENUE SUITE 102 A,ASHEVILLE,NC,28801
